Ser Cleos;per:parents;Emmon Frey
Tyrion;per:siblings;Jaime
Vyman;per:children;Catelyn
Catelyn;per:siblings;Edmure
Catelyn;per:siblings;Lysa
Sansa;per:spouse;Luthor
Mace Tyrell;per:siblings;Loras
Ser Loras;per:spouse;Sansa
Robb;per:siblings;Joffrey
Maekar;per:parents;Viserys II
Robert Baratheon;per:children;Jaime
Aegon;per:parents;Rhaegar
Aemon Aemon Targaryen;per:parents;Maekar
Catelyn;per:siblings;Martyn Rivers
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Jon;per:siblings;Arya
Aemon Targaryen;per:siblings;Queen Naerys
Sansa;per:parents;Lord Tyrell
Tywin;per:parents;Hullen
Jaime Lannister;per:parents;Hullen
Samwell Tarly;per:siblings;Talla
Lysa Arryn;per:parents;Hoster Tully's
Catelyn;per:parents;Maester Vyman
Joffrey;per:spouse;Myrcella
Walder Frey;per:parents;Merrett
Walder Frey;per:parents;Merrett
Aemon Targaryen;per:parents;Maekar
Aemon Targaryen;per:parents;Maekar
Ser Imry;per:parents;Ryam
Joffrey;per:siblings;Tommen
Jon;per:siblings;Arya
Ygritte;per:siblings;Gendel
Sansa;per:spouse;Joffrey
Lady Tanda's;per:children;Sansa
Lady Janna Fossoway;per:siblings;Tyrell
Ser Cleos;per:siblings;Jaime
Gilly;per:parents;Craster
Arya;per:parents;Eddard Stark Eddard Stark
Catelyn;per:siblings;Edmure-Lord Edmure
Rollam;per:siblings;Ser Raynald
Tywin;per:siblings;Willem
Beth;per:parents;Luwin
Ser Rodrik's;per:children;Beth
Roslin;per:parents;Lady Bethany
Edmure;per:siblings;Lothar Frey
Daemon Blackfyre;per:siblings;Toyne
Aegon Targaryen;per:parents;Rhaegar
Harmen Uller;per:siblings;Ser Ulwyck
Jynessa;per:siblings;Perros
Elia;per:siblings;Jaime
Grace;per:siblings;Elia
Gregor Clegane;per:siblings;Sandor Clegane Sandor Clegane
Eddard Stark's;per:children;Rickon
Stark;per:children;Jon
King Jaehaerys;per:spouse;Alysanne
Bran Stark;per:siblings;Eddard Stark
Galbart Glover;per:children;Robett
Jeyne;per:parents;Lady Westerling
Dacey;per:parents;Lady Maege
Stark;per:siblings;Bran Stark
Catelyn;per:siblings;Bran Stark
Baelor Targaryen;per:parents;Daeron II
Deepwood Motte;per:spouse;Robett
Theon Greyjoy;per:siblings;Jon
Walder;per:siblings;Ryman
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Aegon Frey;per:parents;Stevron
Aegon Frey;per:parents;Stevron
Walder;per:children;Merrett
Lady Walda Frey;per:parents;Merrett
Lady Walda Frey;per:parents;Merrett
Lady Walda Frey;per:parents;Merrett
Lady Walda Frey;per:parents;Merrett
Lady Walda Frey;per:parents;Merrett
Aegon Frey;per:parents;Stevron
Baelor Targaryen;per:parents;Daeron II
Maester Cressen;per:children;Devan
Devan;per:parents;King Baelor
Jojen;per:siblings;Meera
Aemon Targaryen;per:parents;Maekar
Aemon Targaryen;per:parents;Maekar
Joffrey Baratheon;per:siblings;Robb
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Loras;per:siblings;Joffrey
Lady Olenna Tyrell;per:parents;Lady Alerie
Aegon Targaryen;per:parents;Rhaegar
Aegon Targaryen;per:parents;Rhaegar
Aegon Targaryen;per:parents;Rhaegar
Aegon Targaryen;per:parents;Rhaegar
Jon;per:siblings;Grenn
Gunthor;per:parents;Gurn
Sansa;per:spouse;Tysha
Aemon Targaryen;per:parents;Maekar
Lady Cersei;per:spouse;Robert
Ser Osney;per:siblings;Ser Osfryd
Ser Garlan;per:siblings;Loras Tyrell
Aemon Targaryen;per:parents;Maekar
Maekar;per:parents;Viserys II
Maekar;per:parents;Viserys II
Maekar;per:parents;Viserys II
Maekar;per:parents;Viserys II
Maekar;per:parents;Viserys II
Hoster Tully;per:spouse;Jon Arryn
Aemon Targaryen;per:parents;Maekar
Wine;per:children;Rhaego
Ser Willem Darry;per:siblings;Ser Jorah
Bolton;per:children;Ramsay
Aemon Targaryen;per:parents;Maekar
Mance Rayder's;per:children;Aemon Steelsong
Aegon Targaryen;per:parents;Rhaegar
Aemon Targaryen;per:parents;Maekar
Eddard Stark's;per:children;Catelyn Stark's
Sansa;per:children;Myranda
Merrett;per:siblings;Walder
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Stevron;per:children;Ser Ryman
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Kyra;per:spouse;Ser Garse Goodbrook
